"species","gid"
"Navia_octopoides",97805
"Cyathea_concordia",97806
"Euphorbia_ruiziana",97807
"Picramnia_grandifolia",97808
"Rauia_subtruncata",97809
"Philodendron_jefense",97810
"Thelypteris_mombachensis",97811
"Phyllanthus_gladiatus",97812
"Caatinganthus_harleyi",97813
"Lagenocarpus_subaphyllus",97814
"Polygala_ustulata",97815
"Rytidostylis_quadrifida",97816
"Euphorbia_trigona",97817
"Mucuna_japira",97818
"Bocoa_marioniae",97819
"Neea_sebastianii",97820
"Philodendron_cardonii",97821
"Miconia_limitaris",97822
"Selloa_breviligulata",97823
"Lepanthes_elephantina",97824
"Beilschmiedia_ovalioides",97825
"Dicranopygium_williamsii",97826
"Eupatorium_coulteri",97827
"Anthurium_barryi",97828
"Psacalium_hintoniorum",97829
"Paranephelius_bullatus",97830
"Blindia_gradsteinii",97831
"Neea_marahuacae",97832
"Phoradendron_staphylinum",97833
"Pyrenula_subferruginea",97834
"Burmeistera_dukei",97835
"Chysis_limminghei",97836
"Geranium_paludosum",97837
"Rhipsalis_riocampanensis",97838
"Jatropha_sotoi_nunyezii",97839
"Leandra_niederleinii",97840
"Mimosa_reduviosa",97841
"Racomitrium_tortipilum",97842
"Piper_auriculifolium",97843
"Pterolepis_picorondonica",97844
"Bonnetia_cordifolia",97845
"Lepidaploa_davidsmithii",97846
"Dracula_dalessandroi",97847
"Vriesea_vulcanicola",97848
"Aulonemia_yanachagensis",97849
"Microlicia_pinheiroi",97850
"Xyris_panacea",97851
"Paragynoxys_regis",97852
"Douradoa_consimilis",97853
"Ctenitis_thelypteroides",97854
"Licania_sandwithii",97855
"Nama_constancei",97856
"Anomodon_thraustus",97857
"Muhlenbergia_aurea",97858
"Selaginella_parviarticulata",97859
"Macrocarpaea_ayangannae",97860
"Mikania_hoffmanniana",97861
"Mirabilis_glandulosa",97862
"Cottendorfia_delascioana",97863
"Diplazium_tamandarei",97864
"Heterotheca_martirensis",97865
"Elleanthus_asplundii",97866
"Tagetes_lacera",97867
"Encelia_ravenii",97868
"Gomesa_discifera",97869
"Stevia_sabulonis",97870
"Mascagnia_aequatorialis",97871
"Mikania_ecuadorensis",97872
"Hymenophyllum_urbanii",97873
"Opuntia_echios",97874
"Rapatea_aracamuniana",97875
"Astragalus_darwinianus",97876
"Brickellia_leptophylla",97877
"Heuchera_woodsiaphila",97878
"Mimosa_laniceps",97879
"Justicia_phyllostachys",97880
"Apinagia_corymbosa",97881
"Cordia_leucophlyctis",97882
"Crateva_yarinacochaensis",97883
"Gunnera_bogotana",97884
"Manettia_lobbii",97885
"Mollinedia_beckii",97886
"Raveniopsis_capitata",97887
"Cuscuta_orbiculata",97888
"Siphoneugena_minima",97889
"Camaridium_ctenostachys",97890
"Disterigma_luteynii",97891
"Beschorneria_septentrionalis",97892
"Kutchubaea_neblinensis",97893
"Lepidagathis_guaderramaii",97894
"Sarea_resinae",97895
"Syagrus_mendanhensis",97896
"Vismia_steyermarkii",97897
"Amanoa_gracillima",97898
"Arachis_cruziana",97899
"Ocotea_sauroderma",97900
"Topobea_amplifolia",97901
"Epidendrum_humeadorense",97902
"Echeveria_macrantha",97903
"Phoenix_rupicola",97904
"Cotopaxia_asplundii",97905
"Grosvenoria_zamorensis",97906
"Dendrophthora_variabilis",97907
"Passiflora_sanchezii",97908
"Radula_convexa",97909
"Abolboda_paniculata",97910
"Fissidens_minutus",97911
"Cephalacanthus_maculatus",97912
"Urera_capitata",97913
"Thismia_melanomitra",97914
"Calyptranthes_elliptica",97915
"Cuphea_stygialis",97916
"Villadia_recurva",97917
"Forestiera_isabeliae",97918
"Telipogon_campbelliorum",97919
"Pohlidium_petiolatum",97920
"Cosmos_schaffneri",97921
"Callicostella_callicostelloides",97922
"Guadua_magna",97923
"Eleocharis_svensoniana",97924
"Sisyrinchium_parvifolium",97925
"Verbesina_fusiformis",97926
"Burmeistera_panamensis",97927
"Weingartia_neocumingii",97928
"Senecio_tapianus",97929
"Microtea_bahiensis",97930
"Oritrophium_marahuacense",97931
"Aristolochia_colombiana",97932
"Biatora_chrysantha",97933
"Polygala_trifurcata",97934
"Cronisia_fimbriata",97935
"Symplocos_dolichopoda",97936
"Thunbergia_coccinea",97937
"Tillandsia_tragophoba",97938
"Lepanthes_clareae",97939
"Polygala_robinsonii",97940
"Cephalocarpus_humilis",97941
"Alyssum_corsicum",97942
"Anemia_gardneri",97943
"Cranichis_crumenifera",97944
"Miconia_rufipila",97945
"Rubus_tardatus",97946
"Merremia_austinii",97947
"Stenoptera_ciliaris",97948
"Conchocarpus_punctatus",97949
"Tachigali_macrostachya",97950
"Triuridopsis_intermedia",97951
"Tournefortia_pubescens",97952
"Mimosa_dominarum",97953
"Tococa_desiliens",97954
"Connarus_marginatus",97955
"Matelea_jaramilloi",97956
"Myrcia_robusta",97957
"Brongniartia_trifoliata",97958
"Physaria_pachyphylla",97959
"Streptanthus_hispidus",97960
"Cirsium_orizabense",97961
"Elaphoglossum_jaliscanum",97962
"Ptelea_subintegra",97963
"Mirabilis_urbani",97964
"Mendoncia_mutisii",97965
"Harpagophytum_procumbens",97966
"Chlorospatha_oblongifolia",97967
"Justicia_alopecuroidea",97968
"Salvia_coriana",97969
"Marcetia_nummularia",97970
"Habranthus_caeruleus",97971
"Ruprechtia_laurifolia",97972
"Lagenocarpus_stellatus",97973
"Acmanthera_parviflora",97974
"Montanoa_patens",97975
"Eryngium_lorentzii",97976
"Arachis_herzogii",97977
"Catocoryne_linnaeoides",97978
"Pitcairnia_lopezii",97979
"Phanerostylis_glutinosa",97980
"Trichogonia_chodatii",97981
"Caesalpinia_stipularis",97982
"Hypoxis_pulchella",97983
"Oenothera_suffulta",97984
"Marlierea_luschnathiana",97985
"Pleurothallis_chavezii",97986
"Lepanthes_mentosa",97987
"Xyris_mucujensis",97988
"Adiantum_hispidulum",97989
"Orthophytum_pseudostoloniferum",97990
"Syringa_josikaea",97991
"Gomphrena_microcephala",97992
"Lepanthes_psyche",97993
"Schefflera_ruschiana",97994
"Lycianthes_hintonii",97995
"Gymnomitrion_moralesae",97996
"Kerianthera_longiflora",97997
"Nolana_glauca",97998
"Sclerophylax_difulvioi",97999
"Capsicum_hunzikerianum",98000
"Acaciella_chamelensis",98001
"Mastigostyla_woodii",98002
"Mesosetum_comatum",98003
"Miconia_medusa",98004
"Montanoa_floribunda",98005
"Acinodendron_mouraei",98006
"Quararibea_huallagensis",98007
"Galianthe_guaranitica",98008
"Frailea_cataphracta",98009
"Cyrtochilum_tetracopis",98010
"Ouratea_cidiana",98011
"Dioscorea_therezopolensis",98012
"Cotoneaster_hjelmqvistii",98013
"Caiophora_pentlandii",98014
"Gustavia_longifuniculata",98015
"Ageratum_salvanaturae",98016
"Hookeriopsis_venezuelensis",98017
"Weberbauera_smithii",98018
"Alsophila_medinae",98019
"Panicum_acicularifolium",98020
"Vriesea_singuliflora",98021
"Anthopterus_molaui",98022
"Thibaudia_acacioides",98023
"Eugenia_percrenata",98024
"Heteropterys_sanctorum",98025
"Palicourea_gachetensis",98026
"Ceradenia_tunquiniensis",98027
"Oncidium_cycnicolle",98028
"Bulbophyllum_involutum",98029
"Ageratina_cuencana",98030
"Eltroplectris_rossii",98031
"Metteniusa_cogolloi",98032
"Munnozia_chimboracensis",98033
"Thelypteris_appressa",98034
"Euploca_parciflora",98035
"Pitcairnia_cataractae",98036
"Tillandsia_cernua",98037
"Geranium_holm_nielsenii",98038
"Calea_dalyi",98039
"Cybianthus_gentryi",98040
"Monstera_pirrense",98041
"Encholirium_magalhaesii",98042
"Pteromonnina_fosbergii",98043
"Potentilla_parryi",98044
"Anthurium_sytsmae",98045
"Oyedaea_wurdackii",98046
"Peperomia_crotalophora",98047
"Bryum_rudimentale",98048
"Ocotea_venosa",98049
"Peperomia_subrenifolia",98050
"Ipomoea_velardei",98051
"Catostemma_milanezii",98052
"Verbesina_miahuatlana",98053
"Jungia_fistulosa",98054
"Salvia_areolata",98055
"Colanthelia_cingulata",98056
"Elaphoglossum_gemmatum",98057
"Piper_rudgeanum",98058
"Xylorhiza_confertifolia",98059
"Chusquea_smithii",98060
"Aulonemia_nitida",98061
"Lepanthes_falcata",98062
"Albizia_barinensis",98063
"Piper_townsendii",98064
"Diplusodon_mattogrossensis",98065
"Uncinia_ecuadorensis",98066
"Lupinus_boyacensis",98067
"Rubus_caudatisepalus",98068
"Caulerpa_taxifolia",98069
"Martiodendron_fluminense",98070
"Sterigmapetalum_plumbeum",98071
"Ageratina_skutchii",98072
"Polychidium_dendriscum",98073
"Byrsonima_cinerea",98074
"Senna_aristeguietae",98075
"Caluera_vulpina",98076
"Swartzia_cowanii",98077
"Espeletia_perijaensis",98078
"Ficus_tequendamae",98079
"Aponogeton_distachyus",98080
"Cordia_guerckeana",98081
"Melica_cepacea",98082
"Psychopterys_mcvaughii",98083
"Coussapoa_david_smithii",98084
"Stenotus_pulvinatus",98085
"Ariocarpus_scaphirostris",98086
"Lantana_triplinervia",98087
"Rhynchospora_waspamensis",98088
"Elaphandra_moriana",98089
"Puya_sodiroana",98090
"Senecio_nesomiorum",98091
"Disciphania_moriorum",98092
"Evolvulus_serpylloides",98093
"Oblivia_ceronii",98094
"Abrotanella_diemii",98095
"Commiphora_myrrha",98096
"Chorizanthe_rosulenta",98097
"Orthotrichum_spjutii",98098
"Topobea_insignis",98099
"Cochlidium_seminudum",98100
"Anthurium_ameliae",98101
"Lycianthes_subfalcata",98102
"Haploclathra_grandiflora",98103
"Begonia_biguassuensis",98104
"Schwannia_janusioides",98105
"Burmeistera_ibaguensis",98106
"Aphelandra_albert_smithii",98107
"Lobelia_hintoniorum",98108
"Adiantopsis_asplenioides",98109
"Meriania_excelsa",98110
"Telipogon_glicensteinii",98111
"Evolvulus_canescens",98112
"Ilex_brevipedicellata",98113
"Michelia_alba",98114
"Nasa_pongalamesa",98115
"Leandra_ribesiaeflora",98116
"Isidrogalvia_longiflora",98117
"Nasa_glabra",98118
"Ilex_auricula",98119
"Besleria_cyrtanthemum",98120
"Passiflora_compar",98121
"Piriqueta_mortonii",98122
"Aniba_santalodora",98123
"Calea_orbiculata",98124
"Epidendrum_philowercklei",98125
"Heliocarpus_excelsior",98126
"Mappia_longipes",98127
"Pachycereus_fulviceps",98128
"Ayapana_herrerae",98129
"Brickellia_hebecarpa",98130
"Macrocarpaea_apparata",98131
"Schoepfia_clarkii",98132
"Smallanthus_macvaughii",98133
"Anoda_hirta",98134
"Critoniopsis_cotopaxensis",98135
"Dicranopygium_calimense",98136
"Stachytarpheta_bromleyana",98137
"Solanum_luteiflorum",98138
"Clethra_talamancana",98139
"Niebla_ramosissima",98140
"Tibouchina_dendroides",98141
"Begonia_peperomioides",98142
"Paepalanthus_holstii",98143
"Swartzia_tillettii",98144
"Tephrosia_hypoleuca",98145
"Telipogon_ardeltianus",98146
"Eugenia_blanda",98147
"Macrocentrum_chimantense",98148
"Anthurium_masfense",98149
"Tridax_hintonii",98150
"Maytenus_insculpta",98151
"Symbolanthus_yaviensis",98152
"Uncinia_subsacculata",98153
"Xyris_atrata",98154
"Phacelia_higginsii",98155
"Begonia_petasitifolia",98156
"Apochloa_lutzii",98157
"Mazosia_ocellata",98158
"Bauhinia_ayabacensis",98159
"Nicoraepoa_robusta",98160
"Mollinedia_laevigata",98161
"Metastelma_dorrii",98162
"Tetrapterys_hassleriana",98163
"Pseudognaphalium_frigidum",98164
"Pterozonium_lineare",98165
"Stellaria_antoniana",98166
"Vriesea_apiculata",98167
"Eucrosia_aurantiaca",98168
"Peperomia_sagittata",98169
"Burmeistera_fimbriata",98170
"Echeveria_valvata",98171
"Stylosanthes_debilis",98172
"Haematoxylum_sousanum",98173
"Laurera_subdisjuncta",98174
"Stachytarpheta_almasensis",98175
"Viola_atropurpurea",98176
"Berberis_wisleyensis",98177
"Dendropanax_denticulatus",98178
"Piper_monostigmum",98179
"Acalypha_multiflora",98180
"Glossoloma_anomalum",98181
"Cryptocentrum_longipetalum",98182
"Rhinotropis_madrensis",98183
"Miconia_nasella",98184
"Weinmannia_cogolloi",98185
"Schistidium_streptophyllum",98186
"Tectaria_subdimorpha",98187
"Cyclanthera_eichleri",98188
"Polygonum_rubricaule",98189
"Cynometra_hostmanii",98190
"Draba_yukonensis",98191
"Pleurothyrium_grandiflorum",98192
"Chamaecrista_chiquitana",98193
"Begonia_holmnielseniana",98194
"Disciphania_hernandia",98195
"Licania_montana",98196
"Clethra_luzmariae",98197
"Loasa_filicifolia",98198
"Eugenia_pyrifera",98199
"Marcetia_alba",98200
"Bidens_oligantha",98201
"Tetrazygia_decorticans",98202
"Hosackia_hintoniorum",98203
"Thelypteris_dodsonii",98204
"Hedeoma_quercetorum",98205
"Nolana_ivaniana",98206
"Grazielia_bishopii",98207
"Octomeria_ochroleuca",98208
"Mikania_pilcomayensis",98209
"Aechmea_iguana",98210
"Passiflora_quetzal",98211
"Cambessedesia_rupestris",98212
"Aechmea_tentaculifera",98213
"Malpighiodes_bracteosa",98214
"Hibiscus_paludicola",98215
"Anacampseros_coahuilensis",98216
"Erythroxylum_urbanii",98217
"Macrocarpaea_voluptuosa",98218
"Inga_lacustris",98219
"Thelypteris_subtilis",98220
"Anthurium_lourdense",98221
"Anaxagorea_inundata",98222
"Piper_sierra_aroense",98223
"Oryctina_quadrangularis",98224
"Schoenocaulon_mortonii",98225
"Echinocereus_pensilis",98226
"Acritopappus_harleyi",98227
"Neomirandea_pendulissima",98228
"Lobelia_orientalis",98229
"Sphagnum_leonii",98230
"Oxypetalum_leonii",98231
"Agalinis_flexicaulis",98232
"Quiina_zamorensis",98233
"Arthonia_chiodectella",98234
"Heterocondylus_macrocephalus",98235
"Ruilopezia_paltonioides",98236
"Phacelia_sonoitensis",98237
"Yavia_cryptocarpa",98238
"Bourreria_rowellii",98239
"Elaphoglossum_sprucei",98240
"Cassine_laneana",98241
"Pterolepis_gracilis",98242
"Phacelia_pauciflora",98243
"Eugenia_froesii",98244
"Meriania_aurata",98245
"Rhinacanthus_nasutus",98246
"Stipa_acuta",98247
"Aratitiyopea_lopezii",98248
"Senna_stipulacea",98249
"Pitcairnia_brackeana",98250
"Peperomia_antioquiensis",98251
"Pitcairnia_neeana",98252
"Blechnum_pazense",98253
"Brachionidium_gonzalesii",98254
"Phoradendron_mesembryanthemifolium",98255
"Potentilla_thuringiaca",98256
"Steviopsis_rapunculoides",98257
"Panicum_durifolium",98258
"Castilleja_uliginosa",98259
"Bellucia_riparia",98260
"Pentacalia_comarapensis",98261
"Coespeletia_timotensis",98262
"Psychotria_kaieteurensis",98263
"Vellozia_campanuloides",98264
"Trisetum_howellii",98265
"Cavendishia_santafeensis",98266
"Poa_mulleri",98267
"Ayenia_aliculata",98268
"Lepanthes_teres",98269
"Lachemilla_llanganatensis",98270
"Piper_pinaresanum",98271
"Thompsonella_xochipalensis",98272
"Grammitis_werffii",98273
"Citharexylum_hintonii",98274
"Psittacanthus_redactus",98275
"Renealmia_pyramidalis",98276
"Amaranthus_looseri",98277
"Pachyphytum_longifolium",98278
"Piper_pseudogrande",98279
"Erythrochiton_lindenii",98280
"Hyptis_simulans",98281
"Lysipomia_crassomarginata",98282
"Conchocarpus_modestus",98283
"Sematophyllum_aureoviride",98284
"Ternstroemia_aracae",98285
"Periandra_pujalu",98286
"Acrocomia_glaucescens",98287
"Alepidocline_macdonaldana",98288
"Senecio_gertii",98289
"Archibaccharis_trichotoma",98290
"Stachytarpheta_glandulosa",98291
"Danaea_tenera",98292
"Simira_lezamae",98293
"Grindelia_fraxinipratensis",98294
"Porotrichum_evansii",98295
"Eriosorus_madidiensis",98296
"Platystele_cornejoi",98297
"Bauhinia_amatlana",98298
"Tillandsia_andreana",98299
"Annona_iquitensis",98300
"Hieracium_brevipilum",98301
"Ilex_thyrsiflora",98302
"Lepidaploa_lewisii",98303
"Chusquea_longipendula",98304
"Cuphea_teleandra",98305
"Plectrophora_suarezii",98306
"Tillandsia_catimbauensis",98307
"Espeletia_pescana",98308
"Bernardia_confertifolia",98309
"Psidium_araucanum",98310
"Citrullus_colocynthis",98311
"Paralychnophora_patriciana",98312
"Ocotea_beyrichii",98313
"Stephanopodium_venezuelanum",98314
"Vellozia_maxillarioides",98315
"Zaluzania_trilobata",98316
"Acritopappus_teixeirae",98317
"Thelypteris_chiriquiana",98318
"Bourreria_virgata",98319
"Manettia_racemosa",98320
"Dirina_approximata",98321
"Pentacalia_lewisii",98322
"Meriania_franciscana",98323
"Silphium_glutinosum",98324
"Haploesthes_robusta",98325
"Pentacalia_napoensis",98326
"Rhynchospora_cabecarae",98327
"Talisia_chartacea",98328
"Yucca_mixtecana",98329
"Byrsonima_rodriguesii",98330
"Elaphoglossum_chiriquianum",98331
"Hernandia_wendtii",98332
"Petroselinum_segetum",98333
"Cavendishia_viridiflora",98334
"Mimosa_fachinalensis",98335
"Rubus_schottii",98336
"Baccharis_huairacajensis",98337
"Miconia_renneri",98338
"Mammillaria_hahniana",98339
"Serjania_acupunctata",98340
"Xyris_pectinata",98341
"Begonia_weddelliana",98342
"Hedyotis_acerosa",98343
"Piptocarpha_barrosoana",98344
"Opuntia_pittieri",98345
"Ophioglossum_holm_nielsenii",98346
"Pavonia_reitzii",98347
"Phaseolus_hintonii",98348
"Normanbya_normanbyi",98349
"Uleastrum_paraguense",98350
"Codonanthe_chiricana",98351
"Paepalanthus_viridulus",98352
"Pouteria_stipulifera",98353
"Dovyalis_abyssinica",98354
"Salacia_krigsneri",98355
"Psychotria_philacra",98356
"Cetrelia_alaskana",98357
"Aphanolejeunea_sicaefolia",98358
"Calycolpus_andersonii",98359
"Acacia_nebrownii",98360
"Pogoniopsis_schenckii",98361
"Grimmia_nevadensis",98362
"Gynoxys_rimbachii",98363
"Geranium_hintonii",98364
"Erigeron_stanfordii",98365
"Marsdenia_tressensiae",98366
"Stelis_atroviolacea",98367
"Bonnetia_euryanthera",98368
"Cirsium_imbricatum",98369
"Justicia_cuspidulata",98370
"Leptodictyum_wallacei",98371
"Miconia_huberi",98372
"Desmanthus_palmeri",98373
"Sidalcea_gigantea",98374
"Bonnetia_liesneri",98375
"Marcgravia_eichleriana",98376
"Vellozia_prolifera",98377
"Ericameria_winwardii",98378
"Guzmania_betancurii",98379
"Octomeria_petulans",98380
"Guatteria_hispida",98381
"Scutellaria_sarmentosa",98382
"Ptychomitrium_angusticarpum",98383
"Coreopsis_connata",98384
"Hyptis_selaginifolia",98385
"Strongylodon_macrobotrys",98386
"Syngonanthus_hondurensis",98387
"Billbergia_issingiana",98388
"Cotinus_chiangii",98389
"Mikania_ambigua",98390
"Lepidaploa_almasensis",98391
"Corydalis_incisa",98392
"Machaeranthera_incisifolia",98393
"Schefflera_decagyna",98394
"Vanhouttea_hilariana",98395
"Bomarea_vitellina",98396
"Pavonia_aurelii",98397
"Rhynchospora_oaxacana",98398
"Dendrophorbium_acuminatissimum",98399
"Cienfuegosia_intermedia",98400
"Neoraputia_micrantha",98401
"Pavonia_cauliflora",98402
"Stegolepis_huberi",98403
"Hieracium_stuebelii",98404
"Zeugites_guanchezii",98405
"Anemia_salvadorensis",98406
"Notholaena_aureolina",98407
"Puya_vasquezii",98408
"Erythroxylum_pacificum",98409
"Swartzia_maquenqueana",98410
"Senecio_bahioides",98411
"Bomarea_chaparensis",98412
"Heliotropium_filifolium",98413
"Zygia_morongii",98414
"Oncidium_aristuliferum",98415
"Weberocereus_rosei",98416
"Apodandra_corniculata",98417
"Cynanchum_palmeri",98418
"Simarouba_berteroana",98419
"Arachis_trinitensis",98420
"Tetracera_amazonica",98421
"Ageratina_halbertiana",98422
"Aristeguietia_dielsii",98423
"Diospyros_esmereg",98424
"Mapania_neblina",98425
"Macrocarpaea_autanae",98426
"Cladonia_conista",98427
"Ficus_saussureana",98428
"Polycycnis_grayi",98429
"Sphagnum_subsecundoides",98430
"Solanum_homalospermum",98431
"Justicia_monticola",98432
"Xyris_correlliorum",98433
"Vittia_salina",98434
"Diplostephium_asplundii",98435
"Opuntia_zamudioi",98436
"Turnera_asymmetrica",98437
"Tetracera_maguirei",98438
"Blakea_gregii",98439
"Castanospermum_australe",98440
"Valeriana_cumbemayensis",98441
"Cheilanthes_aurea",98442
"Columnea_lariensis",98443
"Plagiochila_angustispina",98444
"Salix_tyrrellii",98445
"Daphnopsis_longipedunculata",98446
"Huperzia_hastata",98447
"Caryota_maxima",98448
"Coutoubea_humilis",98449
"Juncus_ensiformis",98450
"Govenia_greenwoodii",98451
"Athyrium_latinervatum",98452
"Caraipa_odorata",98453
"Barbacenia_contasana",98454
"Secondatia_duckei",98455
"Dichorisandra_rhizophya",98456
"Ilex_holstii",98457
"Eupatorium_amambayense",98458
"Peixotoa_floribunda",98459
"Brachystele_pedicellata",98460
"Eremitilla_mexicana",98461
"Rudgea_ayangannensis",98462
"Thelypteris_campii",98463
"Themistoclesia_campii",98464
"Zygodon_gracilis",98465
"Megacorax_gracielanus",98466
"Neckera_scabriseta",98467
"Begonia_leopoldinensis",98468
"Lupinus_caldasensis",98469
"Passiflora_dictamo",98470
"Physostemon_lanceolatum",98471
"Cinnamomum_floccosum",98472
"Stenandrium_praecox",98473
"Matelea_morilloana",98474
"Rousselia_erratica",98475
"Symphonia_nana",98476
"Glossoloma_pedunculatum",98477
"Megalaria_brodoana",98478
"Aechmea_canaliculata",98479
"Cavendishia_gentryi",98480
"Escallonia_florida",98481
"Croton_desertorum",98482
"Pseudoxandra_angustifolia",98483
"Acaena_macrocephala",98484
"Thelypteris_ptarmiciformis",98485
"Condylopodium_hyalinifolium",98486
"Piper_sanmarcosanum",98487
"Peixotoa_sericea",98488
"Qualea_mori_boomii",98489
"Marsippospermum_reichei",98490
"Pleurothallis_allenii",98491
"Heteropterys_hammelii",98492
"Geranium_potosinum",98493
"Peixotoa_catarinensis",98494
"Pleurothallis_lingua",98495
"Malaxis_sodiroi",98496
"Pittosporum_phillyraeoides",98497
"Carrichtera_annua",98498
"Tilia_caroliniana",98499
"Eupatorium_asperrimum",98500
"Floribundaria_floribunda",98501
"Nidularium_altimontanum",98502
"Piptocoma_acevedoi",98503
"Potarophytum_riparium",98504
"Orthophytum_rubiginosum",98505
"Banisteriopsis_carolina",98506
"Syrrhopodon_brasiliensis",98507
"Baccharis_maxima",98508
"Datura_reburra",98509
"Badiera_fuertesii",98510
